== Train: 4notsym seed=12 ==
=== Loaded Tuples Information ===
Number of tuples: 24
Tuple size: 4
Number of stages: 2
Tuple 0: [0, 1, 3, 4]
game 392 finished with score 1396
game 393 finished with score 624
game 394 finished with score 932
game 395 finished with score 1124
game 396 finished with score 1336
game 397 finished with score 944
game 398 finished with score 1220
game 399 finished with score 1000
game 400 finished with score 568
game 401 finished with score 320
game 402 finished with score 1848
game 403 finished with score 280
game 404 finished with score 1120
game 405 finished with score 2072
game 406 finished with score 572
game 407 finished with score 1276
game 408 finished with score 1172
game 409 finished with score 1220
game 410 finished with score 1204
game 411 finished with score 2156
game 412 finished with score 624
game 413 finished with score 1280
game 414 finished with score 2176
game 415 finished with score 248
game 416 finished with score 620
game 417 finished with score 1156
game 418 finished with score 2060
game 419 finished with score 488
game 420 finished with score 584
game 421 finished with score 620
game 422 finished with score 1824
game 423 finished with score 1276
game 424 finished with score 1108
game 425 finished with score 992
game 426 finished with score 1936
game 427 finished with score 1580
game 428 finished with score 1060
game 429 finished with score 920
game 430 finished with score 944
game 431 finished with score 288
game 432 finished with score 1996
game 433 finished with score 556
game 434 finished with score 1224
game 435 finished with score 1316
game 436 finished with score 612
game 437 finished with score 1108
game 438 finished with score 940
game 439 finished with score 1168
game 440 finished with score 424
game 441 finished with score 388
game 442 finished with score 1292
game 443 finished with score 1276
game 444 finished with score 2444
game 445 finished with score 1236
game 446 finished with score 1528
game 447 finished with score 1184
game 448 finished with score 1184
game 449 finished with score 1232
game 450 finished with score 1164
game 451 finished with score 560
game 452 finished with score 1276
game 453 finished with score 2872
game 454 finished with score 1344
game 455 finished with score 584
game 456 finished with score 192
game 457 finished with score 2232
game 458 finished with score 1320
game 459 finished with score 960
game 460 finished with score 1240
game 461 finished with score 1228
game 462 finished with score 604
game 463 finished with score 2156
game 464 finished with score 996
game 465 finished with score 1200
game 466 finished with score 612
game 467 finished with score 1252
game 468 finished with score 2120
game 469 finished with score 2324
game 470 finished with score 472
game 471 finished with score 2544
game 472 finished with score 2508
game 473 finished with score 1188
game 474 finished with score 1268
game 475 finished with score 1228
game 476 finished with score 624
game 477 finished with score 1200
game 478 finished with score 2568
game 479 finished with score 1332
game 480 finished with score 640
game 481 finished with score 488
game 482 finished with score 1212
game 483 finished with score 1120
game 484 finished with score 2864
game 485 finished with score 868
game 486 finished with score 424
game 487 finished with score 2132
game 488 finished with score 1240
game 489 finished with score 220
game 490 finished with score 2232
game 491 finished with score 992
game 492 finished with score 628
game 493 finished with score 1240
game 494 finished with score 1132
game 495 finished with score 2804
game 496 finished with score 1220
game 497 finished with score 1456
game 498 finished with score 1260
game 499 finished with score 1364
game 500 finished with score 1240
game 501 finished with score 1188
game 502 finished with score 2248
game 503 finished with score 1272
game 504 finished with score 2652
game 505 finished with score 1352
game 506 finished with score 1876
game 507 finished with score 1240
game 508 finished with score 2596
game 509 finished with score 508
game 510 finished with score 1236
game 511 finished with score 1548
game 512 finished with score 644
game 513 finished with score 1152
game 514 finished with score 1160
game 515 finished with score 848
game 516 finished with score 624
game 517 finished with score 1164
game 518 finished with score 1544
game 519 finished with score 988
game 520 finished with score 2652
game 521 finished with score 2660
game 522 finished with score 2592
game 523 finished with score 1244
game 524 finished with score 1204
game 525 finished with score 632
game 526 finished with score 1244
game 527 finished with score 860
game 528 finished with score 1252
game 529 finished with score 1116
game 530 finished with score 956
game 531 finished with score 2132
game 532 finished with score 928
game 533 finished with score 1060
game 534 finished with score 484
game 535 finished with score 556
game 536 finished with score 624
game 537 finished with score 980
game 538 finished with score 2300
game 539 finished with score 1052
game 540 finished with score 1072
game 541 finished with score 644
game 542 finished with score 624
game 543 finished with score 2288
game 544 finished with score 1024
game 545 finished with score 504
game 546 finished with score 1120
game 547 finished with score 1260
game 548 finished with score 1360
game 549 finished with score 1604
game 550 finished with score 1224
game 551 finished with score 2568
game 552 finished with score 524
game 553 finished with score 1280
game 554 finished with score 1264
game 555 finished with score 260
game 556 finished with score 932
game 557 finished with score 1556
game 558 finished with score 1568
game 559 finished with score 616
game 560 finished with score 1420
game 561 finished with score 1988
game 562 finished with score 404
game 563 finished with score 632
game 564 finished with score 544
game 565 finished with score 1880
game 566 finished with score 2972
game 567 finished with score 604
game 568 finished with score 1052
game 569 finished with score 944
game 570 finished with score 608
game 571 finished with score 648
game 572 finished with score 192
game 573 finished with score 528
game 574 finished with score 536
game 575 finished with score 480
game 576 finished with score 1260
game 577 finished with score 996
game 578 finished with score 192
game 579 finished with score 236
game 580 finished with score 236
game 581 finished with score 2224
game 582 finished with score 1100
game 583 finished with score 540
game 584 finished with score 1252
game 585 finished with score 1232
game 586 finished with score 976
game 587 finished with score 920
game 588 finished with score 1208
game 589 finished with score 1204
game 590 finished with score 2652
